age,education_level,work_experience_years,ielts_listening,ielts_reading,ielts_writing,ielts_speaking,settlement_funds,family_size,occupation_demand_level,has_positive_travel_history,has_job_offer,has_relative,spouse_language_proficient,has_local_work_experience,has_local_education,has_criminal_record,failed_medical_exam,has_misrepresentation,has_valid_passport,has_employment_gap,has_previous_refusal,is_eligible
47,HighSchool,1,5.0,5.7,6.4,5.6,15143,4,Low,False,True,False,True,True,True,False,False,False,True,False,True,0
47,Diploma,2,6.0,6.0,5.8,6.1,17606,4,Medium,True,True,True,False,False,False,False,False,False,True,False,False,0
48,HighSchool,2,6.3,5.1,5.1,5.7,11617,1,Medium,False,False,False,True,False,True,False,False,True,True,False,True,0
46,Diploma,3,6.0,5.9,6.5,5.7,27718,4,Low,False,False,False,False,False,False,False,True,False,True,False,False,0
43,Diploma,2,5.4,6.3,6.5,6.1,8623,2,Medium,True,True,True,False,True,True,False,False,False,True,True,True,0
39,Bachelors,1,5.5,6.5,5.8,6.5,13497,3,Low,False,True,False,True,True,False,False,False,True,True,False,True,0
43,Diploma,2,5.4,5.9,6.3,6.0,13097,4,Medium,False,True,True,True,True,True,True,False,False,True,False,True,0
44,Bachelors,3,5.6,5.7,6.4,5.7,24894,4,Low,True,False,False,True,False,False,False,False,False,True,True,False,0
45,HighSchool,0,5.9,5.6,6.1,5.4,18750,1,Low,False,True,True,True,False,False,True,False,False,True,False,True,0
38,Diploma,3,5.2,5.5,5.1,6.3,5825,4,Medium,False,True,False,False,True,False,True,False,False,False,True,False,0
45,HighSchool,1,5.2,6.3,5.4,5.8,10730,3,Low,True,True,True,True,False,True,False,False,False,True,True,True,0
48,Diploma,2,5.7,5.6,6.3,6.1,7238,1,Medium,True,False,False,False,True,True,False,True,False,True,True,False,0
41,Diploma,0,5.3,6.1,5.9,6.0,21385,4,Low,True,False,True,False,False,False,False,False,True,True,False,True,0
46,Bachelors,1,5.1,5.5,6.5,6.4,16226,3,Low,False,True,False,True,False,True,False,False,False,True,False,False,0
39,Diploma,0,5.3,5.1,5.6,6.2,21745,1,Low,False,False,False,False,True,True,True,False,False,True,True,False,0
45,Bachelors,3,5.2,5.5,5.5,5.6,18173,2,Medium,True,True,True,False,True,True,False,False,False,True,False,False,0
49,Bachelors,2,6.5,5.7,5.8,6.5,14005,4,Medium,True,False,True,False,False,False,False,False,False,True,True,False,0
44,HighSchool,3,6.5,6.2,5.5,6.0,10497,3,Low,False,False,False,False,False,False,False,False,True,True,False,False,0
44,HighSchool,2,5.7,6.4,5.7,5.8,11430,2,Medium,False,True,True,True,True,False,False,False,False,True,False,True,0
45,Diploma,1,6.3,5.6,5.4,5.6,21900,2,Low,True,True,False,True,False,True,False,False,False,True,True,True,0
48,Bachelors,2,6.2,5.3,5.9,5.4,6505,3,Low,False,True,False,True,True,False,True,True,False,True,True,True,0
44,HighSchool,2,5.3,5.3,5.6,6.1,5221,4,Low,False,False,False,True,True,True,False,False,False,True,False,False,0
46,Diploma,0,6.4,5.4,5.7,6.1,14281,1,Low,False,True,True,True,True,False,False,False,False,True,True,True,0
41,Bachelors,2,5.5,5.5,6.1,5.4,22201,2,Medium,False,True,True,False,False,False,False,False,False,True,False,False,0
43,Diploma,1,6.2,6.5,5.4,6.2,14915,2,Low,True,False,False,False,False,True,False,False,False,True,True,False,0
39,HighSchool,2,6.0,6.4,5.4,5.9,13635,4,Medium,True,False,True,False,False,False,False,False,False,True,True,False,0
42,Bachelors,3,6.2,6.0,5.3,5.7,27994,4,Medium,True,False,True,False,True,False,False,False,False,True,False,False,0
38,HighSchool,2,5.2,5.9,5.6,5.6,7681,3,Medium,False,False,True,False,False,False,True,False,True,True,True,True,0
44,Diploma,0,5.5,5.3,6.2,6.2,6463,1,Medium,False,True,False,False,True,True,False,False,False,True,True,False,0
44,Diploma,0,5.5,5.2,5.7,5.4,19539,2,Medium,True,False,False,False,True,True,False,True,False,True,True,True,0
44,Diploma,1,6.0,5.1,6.0,5.2,9810,1,Low,False,False,True,False,False,True,True,False,False,True,True,False,0
48,Bachelors,3,5.6,5.3,5.7,5.8,11022,1,Medium,True,False,False,False,True,True,True,False,False,True,False,True,0
38,Bachelors,1,5.7,6.3,5.4,6.5,15892,1,Medium,False,True,False,False,True,True,False,False,False,True,False,False,0
48,Bachelors,0,5.0,6.1,6.1,6.1,23513,4,Low,False,False,False,False,True,True,True,False,False,True,True,False,0
45,Diploma,2,5.0,6.4,5.3,6.4,17787,2,Medium,False,False,False,False,True,False,True,False,False,True,False,True,0
41,HighSchool,3,6.4,6.2,5.0,5.7,15689,2,Medium,False,True,True,True,True,True,True,False,False,True,True,False,0
41,Diploma,3,5.4,5.2,5.5,6.0,18240,2,Medium,True,True,False,True,False,True,False,False,False,True,False,True,0
42,HighSchool,3,5.8,5.7,5.3,5.7,8241,2,Medium,False,True,False,False,True,False,False,False,False,True,False,False,0
47,HighSchool,1,5.9,5.5,5.9,5.5,11863,3,Medium,False,False,False,True,False,False,False,False,False,True,True,True,0
39,Bachelors,2,6.3,5.5,5.7,5.9,13084,1,Low,True,True,False,True,True,False,False,False,False,True,False,False,0
48,Bachelors,1,5.8,5.7,5.7,5.4,18575,1,Medium,False,False,False,True,True,True,False,False,True,True,False,True,0
49,Bachelors,1,5.6,6.5,5.3,6.0,9987,2,Low,False,False,False,True,False,False,False,False,False,True,True,True,0
45,Diploma,3,5.0,5.3,5.9,6.3,9640,1,Medium,True,True,False,True,False,False,False,False,False,True,False,True,0
47,Diploma,3,6.2,5.0,6.2,6.0,10454,2,Low,True,True,False,True,True,True,False,False,False,True,True,True,0
43,HighSchool,0,6.0,6.0,5.2,5.9,19632,1,Medium,False,False,False,True,True,True,True,False,False,True,True,True,0
49,Diploma,0,6.4,5.7,6.0,5.0,22932,3,Medium,False,False,False,False,False,True,False,False,False,True,True,True,0
45,HighSchool,3,5.1,6.3,5.6,5.7,9134,2,Medium,False,True,True,False,True,False,False,False,False,True,True,True,0
44,Diploma,0,5.7,5.1,5.3,5.5,8577,2,Low,True,True,True,False,False,False,True,False,False,True,True,False,0
45,HighSchool,2,5.2,5.0,5.6,5.1,15152,4,Low,False,True,True,True,True,True,False,False,False,True,False,True,0
40,HighSchool,3,5.6,5.7,5.4,5.8,15466,1,Low,True,False,True,True,True,False,False,False,False,True,True,True,0
45,HighSchool,2,6.0,5.8,6.4,6.1,5560,1,Low,True,False,False,False,False,False,True,False,False,True,True,True,0
49,HighSchool,3,5.7,6.4,6.3,5.6,9325,1,Medium,True,True,True,True,True,False,True,False,False,True,True,False,0
39,HighSchool,0,6.5,6.0,5.2,6.0,13356,2,Low,False,True,False,True,False,False,True,False,False,True,True,True,0
38,Bachelors,0,6.4,6.4,6.4,5.6,19000,3,Low,True,False,False,True,True,False,True,False,False,True,False,True,0
41,Diploma,1,5.2,5.8,5.7,5.9,19365,1,Medium,True,False,False,True,True,True,False,False,False,True,False,True,0
42,HighSchool,2,6.0,6.2,6.2,5.1,8675,2,Medium,True,True,False,False,True,True,False,False,False,True,True,False,0
45,HighSchool,0,6.2,5.5,5.0,5.2,8279,2,Low,False,False,True,False,False,True,False,False,False,True,False,True,0
47,HighSchool,0,5.6,6.1,5.2,6.0,9772,4,Medium,False,False,True,False,True,True,True,False,True,True,False,True,0
38,Diploma,2,6.1,5.5,5.8,6.1,8244,3,Medium,True,True,True,True,False,False,False,False,False,True,True,False,0
45,Diploma,1,6.0,5.1,5.1,5.3,22657,3,Medium,True,True,True,True,False,True,False,False,False,True,True,True,0
49,HighSchool,0,6.4,6.1,6.4,6.0,5321,3,Medium,True,False,False,False,True,True,True,False,False,True,True,False,0
45,Diploma,1,5.9,6.0,5.1,5.5,14917,3,Low,True,False,False,False,True,False,False,True,False,True,True,True,0
41,Diploma,1,5.1,6.5,6.2,6.0,8101,2,Low,False,True,False,False,False,True,False,False,False,True,True,False,0
45,Diploma,0,6.4,5.4,5.3,5.7,14894,2,Medium,True,False,True,False,True,False,False,False,False,True,True,True,0
47,Bachelors,3,5.8,5.3,5.8,5.1,19939,4,Medium,False,True,True,True,False,False,False,False,False,True,True,True,0
42,Diploma,2,5.4,5.6,6.0,6.2,26438,4,Medium,False,True,True,False,True,True,False,False,False,True,True,True,0
39,HighSchool,1,6.0,5.2,6.4,5.3,16181,3,Medium,False,False,False,False,True,False,True,False,False,True,True,True,0
39,Diploma,3,5.9,5.2,5.6,5.8,11340,3,Low,False,False,False,True,True,True,False,True,False,True,True,False,0
48,HighSchool,1,5.6,5.6,5.5,6.3,27415,4,Low,False,False,True,True,False,True,False,False,False,True,True,True,0
44,Bachelors,2,6.4,5.9,5.6,5.5,24747,4,Low,False,True,True,False,True,False,False,False,False,True,True,False,0
42,HighSchool,3,5.6,6.0,6.4,5.1,10897,3,Medium,True,False,True,True,False,True,False,False,False,True,False,False,0
49,Diploma,3,6.3,5.6,5.4,5.8,10127,3,Low,False,False,False,False,False,False,False,False,False,True,False,True,0
48,Bachelors,1,6.2,6.0,5.4,5.3,11240,3,Medium,False,False,True,False,True,True,False,False,False,True,False,False,0
40,Bachelors,1,5.5,5.4,6.5,6.4,6935,1,Low,True,True,True,True,True,False,False,False,False,True,False,False,0
43,Diploma,3,5.1,6.0,5.7,5.9,15576,3,Low,False,True,False,True,True,False,False,False,False,True,True,True,0
38,HighSchool,2,6.1,6.0,5.3,6.4,25884,4,Low,False,True,True,False,True,True,False,True,False,True,False,True,0
38,Bachelors,2,6.2,5.9,5.0,5.6,8279,4,Medium,True,False,True,True,True,True,False,False,False,True,False,True,0
49,Bachelors,2,5.9,5.4,5.9,5.1,8978,1,Low,False,False,False,False,True,False,False,False,False,True,False,False,0
41,Bachelors,1,5.6,5.1,6.5,5.1,11539,3,Low,False,False,False,False,True,True,False,False,False,True,True,False,0
47,HighSchool,1,5.1,5.3,6.2,5.4,22206,4,Medium,False,False,False,False,False,False,False,False,False,True,False,False,0
48,HighSchool,3,6.2,5.7,5.7,5.7,20097,2,Low,False,False,True,False,False,False,False,False,False,True,False,False,0
47,Bachelors,2,6.1,6.4,6.2,5.4,17460,2,Low,True,True,True,True,False,False,True,False,False,True,False,True,0
45,Bachelors,1,6.0,5.7,6.4,5.3,5158,3,Low,False,False,False,False,True,False,True,False,False,True,True,False,0
46,HighSchool,0,5.7,6.0,5.2,6.1,5683,3,Low,False,True,True,False,True,False,True,False,False,True,True,False,0
46,Diploma,3,5.3,6.2,5.7,5.9,10385,2,Low,True,False,True,False,True,True,False,False,False,True,True,False,0
38,HighSchool,2,6.0,5.3,5.1,5.6,21425,3,Low,False,False,False,False,True,True,False,False,False,True,True,True,0
47,Diploma,3,6.3,6.1,5.8,5.9,21006,3,Low,False,False,False,False,False,False,False,False,False,True,True,False,0
49,Diploma,3,5.2,5.3,6.3,6.1,23108,3,Low,False,False,False,True,False,True,False,False,False,True,False,True,0
41,Diploma,2,6.1,6.0,5.8,6.3,17652,2,Low,False,False,True,False,False,False,True,False,False,True,True,True,0
41,Diploma,2,5.8,5.1,5.0,5.4,19765,2,Low,True,True,True,True,True,True,True,False,False,True,False,True,0
48,Bachelors,0,6.2,6.0,6.2,6.2,6982,1,Medium,True,False,True,False,False,False,False,False,False,True,False,True,0
42,Diploma,1,5.5,5.4,6.0,5.3,11953,4,Medium,False,False,True,False,False,False,True,False,False,True,False,True,0
39,HighSchool,2,5.1,5.1,5.5,5.7,19575,1,Low,False,False,False,True,True,False,False,False,False,True,False,True,0
41,Bachelors,2,6.0,6.3,6.0,6.1,18250,1,Low,False,True,True,True,True,False,False,False,True,True,False,True,0
49,Diploma,1,5.4,5.4,6.1,5.1,23561,2,Low,False,False,True,True,True,True,False,False,False,True,False,True,0
41,HighSchool,0,5.4,5.1,5.0,6.1,12968,4,Medium,False,True,False,True,True,True,True,False,False,True,True,True,0
42,Diploma,2,5.5,6.3,5.9,5.8,18900,3,Low,False,True,False,True,False,True,False,False,False,True,True,True,0
40,Bachelors,3,5.1,6.0,5.5,5.3,21795,4,Low,True,False,False,False,False,False,False,True,False,True,True,True,0
39,Diploma,1,5.4,5.2,6.2,5.5,14183,2,Medium,True,False,True,False,True,True,True,False,False,True,False,True,0
45,Diploma,1,5.9,5.6,5.7,5.4,11329,3,Low,True,False,False,True,True,True,True,False,False,True,True,False,0
41,Bachelors,2,5.8,6.0,6.3,5.2,13245,1,Low,False,True,False,True,False,True,True,False,False,True,False,True,0
40,Bachelors,0,6.3,5.5,5.6,6.3,6044,4,Low,False,True,False,False,True,False,False,False,False,True,True,True,0
38,HighSchool,3,5.9,5.1,5.5,6.2,15137,2,Medium,False,False,True,False,False,True,False,False,False,True,True,False,0
47,Diploma,1,5.2,6.1,5.1,6.2,14933,1,Medium,False,True,True,True,False,True,False,False,False,True,True,False,0
47,HighSchool,1,6.0,5.5,5.8,5.4,8489,1,Medium,False,False,True,False,True,True,False,True,False,True,True,False,0
41,Bachelors,0,6.1,5.9,6.1,5.8,8501,4,Medium,False,True,False,False,False,True,False,False,False,True,True,False,0
48,HighSchool,1,5.5,5.0,6.1,5.8,5430,1,Low,False,True,False,False,False,True,False,False,False,True,False,True,0
47,Diploma,1,5.9,6.3,5.3,6.3,15015,1,Low,True,False,False,True,False,True,False,False,False,True,False,False,0
40,Bachelors,2,5.2,5.4,6.0,6.1,6886,2,Low,False,False,False,False,False,True,False,False,True,True,True,True,0
38,Diploma,2,6.3,5.4,5.9,5.9,17632,3,Medium,False,False,False,False,False,False,False,False,False,True,False,False,0
45,HighSchool,0,6.1,5.9,5.3,5.7,7924,4,Medium,False,True,True,True,False,False,False,False,False,True,True,False,0
48,Bachelors,0,5.2,6.0,5.8,5.2,12897,2,Low,False,True,False,True,True,True,False,False,False,True,True,True,0
38,Bachelors,0,5.9,6.3,5.3,6.4,13303,2,Medium,False,False,False,True,False,True,False,False,False,True,True,True,0
42,Diploma,0,6.2,6.5,5.9,6.3,27095,4,Low,False,True,True,False,False,True,False,False,False,True,False,True,0
42,Bachelors,0,5.6,6.3,6.4,5.4,20428,3,Medium,False,False,True,False,False,False,False,True,False,True,False,True,0
39,Diploma,3,6.4,5.3,5.4,5.5,22993,4,Medium,True,False,True,True,True,False,False,False,False,True,True,False,0
49,Diploma,3,5.2,6.4,6.2,5.8,14600,4,Low,True,False,True,False,True,False,False,False,True,True,True,True,0
39,HighSchool,0,6.0,5.5,5.4,5.1,6039,1,Low,True,False,True,False,False,True,False,False,False,True,True,True,0
39,Bachelors,3,5.6,5.2,6.4,5.4,21065,4,Low,True,False,True,False,True,True,False,False,False,True,True,True,0
40,HighSchool,0,5.8,5.5,5.3,6.0,13405,1,Medium,False,True,True,True,True,True,False,False,False,True,False,False,0
46,Diploma,3,5.3,6.5,5.6,5.3,22027,4,Medium,True,True,True,True,True,True,True,False,False,True,False,True,0
48,HighSchool,3,5.6,5.6,6.3,5.5,14319,4,Medium,True,True,False,False,False,False,False,False,False,True,False,True,0
41,Bachelors,0,5.7,6.2,6.1,6.0,17558,2,Medium,False,False,True,True,True,False,False,False,False,True,True,False,0
48,Diploma,3,5.6,5.5,5.3,5.9,9631,1,Medium,True,True,True,False,True,False,False,False,True,True,True,False,0
46,Bachelors,0,5.5,5.8,5.2,5.3,9343,4,Medium,False,False,True,True,False,True,False,False,False,True,True,False,0
43,Bachelors,1,5.5,5.4,5.2,5.5,8719,4,Low,False,True,True,True,False,True,False,False,False,True,True,True,0
44,HighSchool,3,5.3,6.5,6.2,5.9,23421,3,Medium,False,False,True,False,False,True,False,False,False,True,True,True,0
44,Diploma,3,6.5,5.9,6.3,5.3,13500,3,Medium,True,True,True,False,True,True,False,False,False,True,False,True,0
42,Diploma,3,6.3,6.0,6.0,5.1,17781,1,Low,False,False,False,True,False,True,True,False,False,True,True,False,0
47,Bachelors,1,6.1,6.3,6.1,5.7,25605,4,Low,False,False,False,True,True,True,False,False,False,True,True,False,0
46,Diploma,0,5.1,5.7,5.6,6.3,16050,1,Low,True,False,False,True,True,False,True,False,False,True,True,True,0
45,HighSchool,0,6.4,5.6,5.2,5.7,11385,1,Low,True,True,False,False,True,False,True,False,False,True,True,True,0
38,HighSchool,3,5.4,6.3,6.0,6.2,13038,3,Medium,True,False,True,False,False,True,False,False,False,True,False,True,0
44,Bachelors,1,5.1,5.1,5.8,6.1,20533,1,Low,False,False,True,False,True,False,False,False,False,True,True,False,0
42,Diploma,1,5.6,5.6,6.1,5.5,11169,4,Medium,True,False,True,True,False,False,False,False,False,True,False,False,0
44,Bachelors,2,6.3,6.1,5.3,5.7,21882,1,Medium,True,False,True,True,False,False,False,False,False,True,True,False,0
42,Diploma,2,5.4,5.4,5.2,6.1,9662,1,Low,False,False,True,False,False,False,True,False,False,True,True,True,0
49,HighSchool,3,6.1,5.2,5.2,5.9,23633,3,Medium,False,False,True,True,False,True,True,False,False,True,True,True,0
42,Diploma,0,5.4,5.5,5.5,6.4,19376,1,Medium,False,False,False,False,True,False,True,False,False,True,True,True,0
49,HighSchool,3,6.3,6.0,5.0,5.0,8659,2,Low,True,False,True,True,True,True,False,False,False,True,True,True,0
48,Bachelors,1,6.2,5.5,5.4,5.8,19547,1,Low,True,False,False,False,False,True,False,False,False,True,True,False,0
40,Bachelors,0,6.1,6.5,6.2,5.7,8209,3,Medium,False,False,True,False,False,False,False,False,False,True,True,True,0
47,Diploma,1,6.0,6.0,5.3,6.0,16863,4,Low,False,False,True,False,False,False,False,False,False,True,True,True,0
38,HighSchool,0,5.9,6.2,5.1,5.1,24752,4,Medium,False,False,True,True,False,True,False,False,False,True,False,True,0
38,Diploma,1,6.0,6.4,5.2,5.5,10817,4,Low,False,True,True,False,False,True,False,False,False,True,True,True,0
43,Bachelors,2,6.3,5.3,6.2,6.0,17931,1,Medium,False,True,True,False,True,False,True,False,False,True,False,True,0
40,HighSchool,0,5.8,6.4,5.5,6.0,5330,4,Low,False,True,True,True,False,False,False,False,False,True,True,True,0
46,Diploma,2,6.0,6.0,5.5,6.5,19368,3,Low,True,True,False,False,True,True,False,False,False,True,True,True,0
43,Bachelors,0,6.1,5.4,6.4,5.5,12715,3,Medium,False,False,True,True,True,False,True,False,False,True,False,True,0
39,Diploma,3,6.3,5.7,5.8,5.9,7929,2,Medium,False,False,True,True,False,False,False,False,False,True,True,False,0
49,Diploma,0,5.2,5.3,6.0,5.3,10577,1,Medium,False,False,True,False,True,False,False,False,False,True,True,True,0
42,HighSchool,1,5.3,5.0,5.8,5.5,6474,1,Medium,False,True,True,True,False,False,False,False,False,True,True,True,0
41,Diploma,0,5.6,5.4,6.3,5.4,19271,1,Medium,True,True,False,False,True,True,True,True,False,True,False,False,0
40,HighSchool,3,6.5,6.5,5.6,5.3,5942,2,Medium,False,False,True,False,True,False,False,False,False,True,False,True,0
47,HighSchool,1,5.6,5.8,5.1,6.3,8010,4,Low,False,False,False,False,True,False,True,True,False,False,True,True,0
43,Bachelors,0,6.4,5.9,5.9,5.3,13390,1,Low,False,True,True,True,False,False,True,False,True,False,True,True,0
43,HighSchool,1,5.2,6.3,5.9,5.0,12350,2,Medium,False,False,False,False,False,False,False,False,False,True,True,True,0
38,Bachelors,3,5.3,5.3,6.4,5.2,17889,1,Low,True,False,False,True,False,False,True,False,False,True,False,True,0
39,Bachelors,0,5.5,5.5,5.1,6.1,5242,3,Low,True,True,True,True,True,True,True,False,False,True,True,True,0
43,Diploma,3,6.0,5.2,5.7,5.6,13107,4,Low,False,True,True,True,True,False,True,False,False,True,True,True,0
49,Bachelors,0,6.2,5.8,5.9,6.0,11556,1,Medium,False,False,True,True,True,True,True,False,False,True,True,False,0
45,Bachelors,1,6.1,5.8,5.6,6.2,11940,4,Low,True,True,False,True,True,False,True,False,False,True,False,True,0
48,Bachelors,3,5.5,6.1,5.5,6.3,18474,3,Medium,False,False,False,True,True,False,True,False,False,True,True,False,0
38,Bachelors,1,5.3,5.5,5.6,5.5,5828,4,Medium,True,False,False,True,True,False,True,False,False,True,True,True,0
43,HighSchool,0,5.8,5.4,5.4,5.8,23114,2,Medium,True,True,False,True,True,True,False,False,False,True,False,False,0
40,HighSchool,2,5.9,6.0,5.3,5.2,5014,3,Medium,True,False,False,True,True,False,False,False,True,True,False,True,0
42,HighSchool,3,6.1,5.5,6.3,5.9,21763,2,Low,False,True,True,False,False,False,False,False,False,False,False,False,0
46,Diploma,2,5.6,5.3,5.8,6.2,7731,1,Low,False,False,False,True,False,False,False,False,False,True,False,False,0
42,HighSchool,3,5.7,5.9,5.5,5.9,16054,1,Medium,True,True,True,False,True,True,False,False,True,True,True,False,0
40,Diploma,0,5.8,5.3,6.3,5.9,8681,3,Medium,True,False,True,True,False,True,True,False,False,True,True,True,0
46,Diploma,3,6.3,5.0,6.3,5.6,5476,4,Low,True,True,False,False,True,False,False,False,False,True,False,False,0
43,Bachelors,1,5.2,5.4,5.3,6.0,5563,3,Medium,False,False,False,False,True,False,True,False,True,True,True,False,0
43,Diploma,1,5.6,6.3,6.1,5.7,6808,1,Medium,True,False,False,False,True,True,False,False,False,True,True,True,0
46,Bachelors,0,6.1,6.2,6.4,6.3,17792,4,Low,False,False,True,True,True,False,False,False,False,True,True,False,0
40,Diploma,1,5.4,5.9,6.5,5.2,21380,1,Low,True,False,False,True,False,True,False,False,True,True,False,True,0
39,HighSchool,0,5.9,5.5,6.4,6.1,17196,4,Medium,False,False,True,False,False,False,False,False,False,True,True,True,0
48,Bachelors,2,6.5,5.7,5.2,6.2,21526,2,Medium,False,True,False,True,True,False,False,False,False,True,True,False,0
45,Diploma,2,6.3,6.2,5.6,5.7,9309,1,Low,False,True,True,False,True,False,True,False,False,True,True,True,0
38,Diploma,1,6.1,6.5,6.3,5.7,5142,4,Medium,True,False,False,True,True,False,False,False,False,True,False,True,0
45,HighSchool,1,5.4,5.5,6.2,6.4,7373,4,Low,False,True,False,False,True,True,False,False,False,True,False,False,0
48,Bachelors,1,5.9,5.7,5.7,5.5,8423,1,Low,False,False,True,False,False,True,False,False,False,True,False,False,0
43,Diploma,1,5.0,5.1,6.3,5.3,11717,1,Medium,False,True,False,False,True,False,True,False,False,True,True,False,0
38,HighSchool,1,6.4,5.5,5.7,6.4,9299,1,Low,False,False,True,True,True,True,True,False,False,True,False,True,0
45,HighSchool,2,6.2,6.3,6.2,5.0,10497,3,Medium,False,True,False,True,True,False,False,False,True,True,False,True,0
43,Diploma,3,6.2,5.2,6.5,5.5,23320,2,Low,True,False,True,True,True,True,False,False,False,False,True,True,0
44,Diploma,0,6.0,6.0,5.1,6.2,6787,1,Medium,True,False,True,True,False,False,False,False,False,True,False,True,0
45,HighSchool,1,6.0,5.6,5.1,5.1,17125,4,Medium,False,True,False,True,True,True,False,False,True,True,False,True,0
48,Bachelors,2,5.2,6.4,5.7,6.4,5336,3,Low,False,True,False,False,True,True,False,False,False,True,True,True,0
43,Bachelors,3,5.9,5.6,5.1,5.2,6400,1,Medium,False,True,True,True,True,True,False,False,False,True,False,True,0
43,HighSchool,0,5.8,6.0,5.6,6.3,7219,4,Low,False,True,False,True,True,True,False,False,False,True,False,True,0
38,Diploma,3,5.8,5.9,5.1,5.3,24490,4,Medium,True,True,True,True,True,True,False,False,False,True,False,True,0
42,Diploma,2,5.4,5.6,5.8,6.3,20606,1,Medium,True,True,False,True,False,True,False,False,False,True,False,True,0
39,HighSchool,3,5.4,5.7,5.4,5.5,5191,4,Low,False,True,True,True,False,True,True,False,False,True,True,False,0
44,Diploma,2,6.1,5.1,5.9,6.3,7870,1,Low,False,False,False,False,True,False,False,False,False,True,True,False,0
49,Bachelors,0,6.1,5.6,5.1,5.8,16838,2,Medium,True,True,True,False,True,True,False,False,False,True,False,False,0
48,Diploma,0,5.8,6.3,6.3,6.3,25470,3,Medium,True,False,False,True,False,False,False,False,False,True,False,False,0
48,Bachelors,0,5.8,6.2,6.0,5.1,18219,1,Medium,False,False,True,False,True,True,True,False,False,True,False,True,0
48,Diploma,0,5.5,5.5,5.7,5.7,26536,4,Medium,True,True,False,False,False,False,True,False,False,True,True,True,0
41,Bachelors,0,6.1,5.7,5.9,6.4,9010,1,Medium,True,False,False,True,False,True,False,False,False,True,True,True,0
38,Diploma,3,5.6,5.7,6.1,6.0,20822,4,Low,False,True,True,False,True,False,False,False,False,True,True,False,0
42,Bachelors,2,6.1,6.3,5.5,5.5,13529,4,Low,False,True,True,True,True,False,True,False,False,True,False,False,0
40,Bachelors,0,5.1,6.3,5.7,5.7,18450,2,Low,True,True,True,False,True,False,False,False,False,True,True,True,0
43,HighSchool,2,5.3,5.2,6.1,6.4,10037,1,Low,False,True,False,False,True,False,False,False,False,True,False,True,0
44,HighSchool,0,5.1,5.9,5.5,6.2,18392,4,Low,False,True,True,True,True,True,False,False,False,True,True,True,0
39,Diploma,0,6.1,6.3,5.9,6.0,6192,4,Low,False,True,False,False,False,False,False,False,False,True,False,False,0
45,Bachelors,1,5.4,6.4,5.3,6.3,9418,2,Low,False,False,True,False,True,False,False,False,False,True,False,True,0
43,HighSchool,3,5.6,5.0,5.7,5.6,18265,2,Medium,False,True,False,True,True,True,False,False,False,True,True,True,0
43,Bachelors,0,5.1,5.1,5.2,6.0,10512,3,Low,True,True,False,False,True,True,False,True,False,False,False,True,0
42,Bachelors,0,6.0,5.4,5.5,6.4,7148,2,Medium,False,True,False,False,False,False,False,False,False,True,True,True,0
45,Bachelors,3,5.2,6.1,5.3,6.3,16945,1,Medium,True,False,False,True,False,False,False,False,False,True,True,False,0
44,Diploma,2,5.5,6.2,5.6,5.5,24974,3,Low,True,False,False,False,False,False,True,False,False,True,True,True,0
40,HighSchool,0,5.7,5.8,6.1,5.5,7502,3,Low,False,False,True,True,False,False,True,False,False,True,False,True,0
40,Diploma,0,5.8,5.2,5.0,5.3,19628,3,Low,True,True,False,True,True,False,False,False,False,True,True,True,0
47,Bachelors,2,5.3,5.0,5.2,5.5,11906,1,Low,True,True,True,False,True,False,True,False,False,True,False,True,0
49,Diploma,0,5.6,5.9,6.2,6.1,15581,1,Medium,True,False,False,False,True,False,False,False,False,True,False,True,0
40,Diploma,1,6.3,6.0,5.1,5.8,18163,2,Low,False,False,False,True,False,False,False,False,False,True,True,True,0
47,HighSchool,0,6.5,5.4,6.0,6.3,13052,2,Medium,False,False,False,True,False,True,False,False,False,True,False,False,0
39,Bachelors,0,5.3,5.3,5.5,6.5,14196,1,Low,True,True,False,False,True,True,False,False,False,True,False,True,0
44,Bachelors,2,5.4,6.0,5.6,5.2,7103,1,Low,False,True,False,True,True,True,False,False,False,True,False,True,0
47,Diploma,2,5.9,5.8,5.0,5.6,9442,4,Medium,True,False,False,True,False,True,True,False,False,True,False,True,0
39,Bachelors,3,5.9,5.6,6.3,6.0,5362,2,Medium,False,True,True,True,False,False,False,False,False,True,False,False,0
43,Diploma,1,5.3,6.5,5.2,6.2,16009,2,Medium,False,True,False,False,True,False,False,False,False,True,False,True,0
48,Diploma,1,5.4,6.0,6.4,6.4,7410,4,Low,True,True,False,False,False,True,False,False,False,True,True,False,0
45,Bachelors,0,6.1,6.4,6.1,6.5,12308,1,Medium,True,False,True,True,False,False,False,False,True,True,False,True,0
47,Bachelors,1,5.4,6.2,6.3,5.8,7095,1,Medium,False,True,False,True,True,True,False,False,False,True,True,True,0
46,HighSchool,3,5.1,5.3,6.1,5.5,12590,4,Medium,False,False,True,True,True,True,False,False,True,True,True,False,0
41,Bachelors,2,5.4,6.4,6.0,6.4,21335,2,Medium,True,False,False,False,True,False,False,False,False,True,False,True,0
45,Diploma,1,5.8,5.5,5.2,5.5,12106,2,Medium,True,True,True,True,True,True,True,False,True,True,True,True,0
41,Bachelors,0,5.5,6.5,6.1,6.1,5245,3,Medium,False,False,False,True,False,False,False,False,False,True,False,True,0
38,Bachelors,0,5.9,5.8,6.0,6.1,6090,1,Medium,True,True,False,False,False,True,False,False,True,True,False,False,0
